latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
40.379,-123.268,312.1,1.3,1.1,2020-09-30,1925,T,50,6.0NRT,296.4,11.4,D
40.377,-123.254,312.5,1.3,1.1,2020-09-30,1925,T,44,6.0NRT,296.9,11,D
40.347,-123.377,317.9,1.2,1.1,2020-09-30,1925,T,61,6.0NRT,299.4,16.2,D
40.302,-123.131,330.2,1.3,1.1,2020-09-30,1925,T,83,6.0NRT,303,31.7,D
40.299,-123.116,329.7,1.3,1.1,2020-09-30,1925,T,80,6.0NRT,301.4,31.5,D
40.292,-123.134,322.8,1.3,1.1,2020-09-30,1925,T,62,6.0NRT,300.9,19.1,D
40.262,-123.142,320.6,1.3,1.1,2020-09-30,1925,T,53,6.0NRT,300.1,18.2,D
40.26,-123.128,327.4,1.3,1.1,2020-09-30,1925,T,77,6.0NRT,300.8,27.6,D
39.88,-121.305,346.3,1.6,1.3,2020-09-30,1925,T,93,6.0NRT,299.3,101.1,D
39.877,-121.289,340.5,1.6,1.3,2020-09-30,1925,T,89,6.0NRT,299.3,79.1,D
39.879,-121.36,324.8,1.6,1.2,2020-09-30,1925,T,75,6.0NRT,298.4,35,D
39.876,-121.345,334.9,1.6,1.2,2020-09-30,1925,T,85,6.0NRT,299.3,60,D
39.873,-121.327,334.7,1.6,1.3,2020-09-30,1925,T,80,6.0NRT,299.7,58.7,D
39.869,-121.309,323.5,1.6,1.3,2020-09-30,1925,T,69,6.0NRT,298.4,32.7,D
40.267,-123.451,336.3,1.2,1.1,2020-09-30,1925,T,66,6.0NRT,302.5,39.8,D
40.252,-123.425,338.2,1.2,1.1,2020-09-30,1925,T,70,6.0NRT,304.2,42.4,D
40.237,-123.34,337.6,1.3,1.1,2020-09-30,1925,T,88,6.0NRT,301.8,42.1,D
40.234,-123.325,364.1,1.3,1.1,2020-09-30,1925,T,100,6.0NRT,304.7,124.5,D
39.822,-121.191,323.7,1.6,1.3,2020-09-30,1925,T,73,6.0NRT,298.8,32.1,D
39.818,-121.172,324,1.7,1.3,2020-09-30,1925,T,74,6.0NRT,299.5,32.4,D
40.24,-123.413,332.2,1.2,1.1,2020-09-30,1925,T,46,6.0NRT,304.4,30.7,D
40.23,-123.416,353.4,1.2,1.1,2020-09-30,1925,T,97,6.0NRT,305.2,85.6,D
40.227,-123.402,360.2,1.2,1.1,2020-09-30,1925,T,100,6.0NRT,306.9,107.5,D
40.225,-123.388,342.5,1.2,1.1,2020-09-30,1925,T,91,6.0NRT,306.2,53.3,D
40.222,-123.373,338.7,1.3,1.1,2020-09-30,1925,T,89,6.0NRT,306,44.6,D
40.22,-123.359,341.1,1.3,1.1,2020-09-30,1925,T,90,6.0NRT,305,50,D
40.217,-123.346,332,1.3,1.1,2020-09-30,1925,T,84,6.0NRT,302.6,31.1,D
39.826,-121.325,328,1.6,1.3,2020-09-30,1925,T,79,6.0NRT,299.2,42.9,D
39.815,-121.329,325.3,1.6,1.3,2020-09-30,1925,T,76,6.0NRT,297.7,36.6,D
39.815,-121.334,315.6,1.6,1.3,2020-09-30,1925,T,25,6.0NRT,297.4,17,D
39.812,-121.316,324.8,1.6,1.3,2020-09-30,1925,T,73,6.0NRT,298,34.7,D
40.075,-122.917,324.7,1.3,1.1,2020-09-30,1925,T,53,6.0NRT,301.4,23.2,D
40.077,-122.984,319.4,1.3,1.1,2020-09-30,1925,T,69,6.0NRT,300.3,17.2,D
40.063,-122.907,330.8,1.3,1.1,2020-09-30,1925,T,59,6.0NRT,301.1,32.8,D
40.031,-123.127,423.6,1.3,1.1,2020-09-30,1925,T,100,6.0NRT,312.7,610.3,D
40.029,-123.111,477,1.3,1.1,2020-09-30,1925,T,100,6.0NRT,327.4,1641.8,D
40.022,-123.13,319.3,1.3,1.1,2020-09-30,1925,T,33,6.0NRT,301.6,11.6,D
40.019,-123.113,328.5,1.3,1.1,2020-09-30,1925,T,80,6.0NRT,301.5,25.9,D
39.985,-123.158,328.3,1.3,1.1,2020-09-30,1925,T,71,6.0NRT,301.3,25.2,D
39.978,-123.174,324.6,1.3,1.1,2020-09-30,1925,T,47,6.0NRT,303.8,16.9,D
39.975,-123.16,339.1,1.3,1.1,2020-09-30,1925,T,89,6.0NRT,304.3,46.9,D
39.977,-123.165,336.6,1.3,1.1,2020-09-30,1925,T,82,6.0NRT,304.4,40.6,D
39.979,-123.236,319.9,1.3,1.1,2020-09-30,1925,T,57,6.0NRT,301.9,13.5,D
39.966,-123.167,323.2,1.3,1.1,2020-09-30,1925,T,45,6.0NRT,304,17.7,D
39.935,-123.052,321.2,1.3,1.1,2020-09-30,1925,T,59,6.0NRT,303.5,16.9,D
39.876,-123.021,328.5,1.3,1.1,2020-09-30,1925,T,80,6.0NRT,302.6,29.8,D
38.638,-122.535,383.9,1.5,1.2,2020-09-30,1925,T,100,6.0NRT,309.8,282.8,D
38.635,-122.517,359.6,1.5,1.2,2020-09-30,1925,T,99,6.0NRT,307.8,132.9,D
38.631,-122.5,347.6,1.5,1.2,2020-09-30,1925,T,93,6.0NRT,307.4,83.5,D
38.638,-122.559,334,1.5,1.2,2020-09-30,1925,T,63,6.0NRT,305.7,42.7,D
38.635,-122.543,367.8,1.5,1.2,2020-09-30,1925,T,100,6.0NRT,307.3,173.4,D
38.632,-122.525,388.6,1.5,1.2,2020-09-30,1925,T,100,6.0NRT,309.9,322,D
38.628,-122.508,363.6,1.5,1.2,2020-09-30,1925,T,100,6.0NRT,308.6,152.9,D
38.625,-122.491,328.5,1.5,1.2,2020-09-30,1925,T,79,6.0NRT,306.2,28.9,D
38.63,-122.576,322.6,1.5,1.2,2020-09-30,1925,T,51,6.0NRT,301.3,20.3,D
38.618,-122.513,334.7,1.5,1.2,2020-09-30,1925,T,85,6.0NRT,306.3,44.1,D
38.615,-122.496,332.4,1.5,1.2,2020-09-30,1925,T,83,6.0NRT,308.5,37.6,D
38.609,-122.581,330.9,1.5,1.2,2020-09-30,1925,T,71,6.0NRT,301.1,37.5,D
38.551,-122.59,318.7,1.5,1.2,2020-09-30,1925,T,38,6.0NRT,302.8,16,D
38.543,-122.61,352.6,1.5,1.2,2020-09-30,1925,T,96,6.0NRT,303,105.4,D
38.54,-122.594,330.6,1.5,1.2,2020-09-30,1925,T,81,6.0NRT,304.6,37.4,D
38.531,-122.545,326.9,1.5,1.2,2020-09-30,1925,T,75,6.0NRT,303.7,28.6,D
38.527,-122.527,323.9,1.5,1.2,2020-09-30,1925,T,70,6.0NRT,304.1,23.9,D
38.533,-122.613,317,1.5,1.2,2020-09-30,1925,T,27,6.0NRT,303.4,12.8,D
37.869,-119.595,331.9,2.3,1.5,2020-09-30,1925,T,82,6.0NRT,292.6,97.9,D
37.863,-119.568,328.2,2.3,1.5,2020-09-30,1925,T,79,6.0NRT,293.8,81.3,D
37.856,-119.598,357.8,2.3,1.5,2020-09-30,1925,T,99,6.0NRT,295.9,262.5,D
37.85,-119.572,345.2,2.3,1.5,2020-09-30,1925,T,92,6.0NRT,293.9,169.4,D
38.444,-122.501,333.6,1.5,1.2,2020-09-30,1925,T,81,6.0NRT,308.8,40.1,D
37.859,-119.605,347.2,2.3,1.5,2020-09-30,1925,T,93,6.0NRT,294.3,180.7,D
37.853,-119.577,361.7,2.3,1.5,2020-09-30,1925,T,100,6.0NRT,296.4,296.8,D
38.442,-122.508,327,1.5,1.2,2020-09-30,1925,T,66,6.0NRT,307.3,26.8,D
38.438,-122.492,319.9,1.5,1.2,2020-09-30,1925,T,36,6.0NRT,307.1,14.6,D
37.55,-119.308,324.2,2.4,1.5,2020-09-30,1925,T,54,6.0NRT,297.4,58,D
37.336,-119.194,318.6,2.5,1.5,2020-09-30,1925,T,48,6.0NRT,295.7,46.1,D
36.331,-118.768,315.9,2.8,1.6,2020-09-30,1925,T,34,6.0NRT,294.7,43.3,D
36.305,-118.658,342.2,2.9,1.6,2020-09-30,1925,T,90,6.0NRT,292,215.8,D
36.303,-118.664,336.6,2.9,1.6,2020-09-30,1925,T,85,6.0NRT,292.2,172.5,D
36.022,-121.418,351.3,2,1.4,2020-09-30,1925,T,95,6.0NRT,314.4,132.1,D
29.593,-92.476,315.2,1,1,2020-09-30,1925,A,65,6.0NRT,297.8,9.5,D
29.592,-92.487,324.2,1,1,2020-09-30,1925,A,80,6.0NRT,298.2,18.2,D
29.874,-91.476,312.6,1,1,2020-09-30,1925,A,57,6.0NRT,298.9,7.2,D
30.245,-91.248,319.4,1,1,2020-09-30,1925,A,69,6.0NRT,302.9,10.7,D
30.244,-91.259,314.3,1,1,2020-09-30,1925,A,45,6.0NRT,301.5,6.2,D
29.776,-94.538,314.2,1.1,1.1,2020-09-30,1925,A,58,6.0NRT,301.4,7.4,D
29.268,-97.717,320.9,1.7,1.3,2020-09-30,1925,A,68,6.0NRT,306.9,21.1,D
29.265,-97.734,320.7,1.7,1.3,2020-09-30,1925,A,68,6.0NRT,306,20.6,D
29.265,-97.721,327.9,1.7,1.3,2020-09-30,1925,A,78,6.0NRT,307.4,38.4,D
29.781,-94.891,314.6,1.2,1.1,2020-09-30,1925,A,52,6.0NRT,302.9,6.3,D
30.413,-91.431,326.7,1,1,2020-09-30,1925,A,81,6.0NRT,302.6,18.8,D
30.422,-91.432,321.5,1,1,2020-09-30,1925,A,76,6.0NRT,301.4,13.8,D
30.469,-91.49,320,1,1,2020-09-30,1925,A,71,6.0NRT,300.7,12.8,D
30.468,-91.5,318.6,1,1,2020-09-30,1925,A,69,6.0NRT,302,11.1,D
30.283,-93.053,312.3,1,1,2020-09-30,1925,A,60,6.0NRT,301.6,5.4,D
30.551,-91.43,319.7,1,1,2020-09-30,1925,A,70,6.0NRT,302.6,11.3,D
30.585,-91.388,314.1,1,1,2020-09-30,1925,A,66,6.0NRT,302.4,5.7,D
30.571,-91.558,338.1,1,1,2020-09-30,1925,A,89,6.0NRT,308.1,33.9,D
31.252,-86.326,310.1,1.8,1.3,2020-09-30,1925,A,63,6.0NRT,295.2,14.9,D
31.25,-86.345,308,1.8,1.3,2020-09-30,1925,A,57,6.0NRT,296.3,11.4,D
31.263,-86.328,341.1,1.8,1.3,2020-09-30,1925,A,92,6.0NRT,297.5,101.2,D
31.262,-86.347,329.9,1.8,1.3,2020-09-30,1925,A,85,6.0NRT,297.2,60.4,D
30.671,-91.56,332.8,1,1,2020-09-30,1925,A,86,6.0NRT,305.7,28.2,D
30.67,-91.571,348.4,1,1,2020-09-30,1925,A,95,6.0NRT,303.7,55.4,D
31.15,-87.987,314.1,1.4,1.2,2020-09-30,1925,A,61,6.0NRT,302.2,15,D
30.299,-95.667,319.1,1.2,1.1,2020-09-30,1925,A,72,6.0NRT,300.9,15.6,D
30.85,-92.199,322.3,1,1,2020-09-30,1925,A,78,6.0NRT,299.6,15.1,D
30.849,-92.209,321.5,1,1,2020-09-30,1925,A,77,6.0NRT,300.7,14.3,D
30.899,-92.177,319.4,1,1,2020-09-30,1925,A,75,6.0NRT,300.8,12.2,D
31.412,-88.246,312.4,1.4,1.2,2020-09-30,1925,A,67,6.0NRT,296.8,13.6,D
31.411,-88.261,307.9,1.4,1.2,2020-09-30,1925,A,56,6.0NRT,296.7,8.2,D
31.499,-88.229,346.8,1.4,1.2,2020-09-30,1925,A,94,6.0NRT,298.7,85.5,D
31.498,-88.244,336.8,1.4,1.2,2020-09-30,1925,A,89,6.0NRT,298.4,56.3,D
30.843,-93.256,327.7,1,1,2020-09-30,1925,A,83,6.0NRT,301.5,21,D
31.496,-88.221,312.2,1.4,1.2,2020-09-30,1925,A,67,6.0NRT,297.2,12.5,D
31.495,-88.235,345,1.4,1.2,2020-09-30,1925,A,93,6.0NRT,300.4,80.6,D
31.536,-88.345,340.8,1.4,1.2,2020-09-30,1925,A,91,6.0NRT,298.3,66.8,D
31.546,-88.347,310.8,1.4,1.2,2020-09-30,1925,A,64,6.0NRT,297.4,10.9,D
31.518,-88.603,319.8,1.3,1.1,2020-09-30,1925,A,77,6.0NRT,298.9,21.2,D
31.516,-88.617,311.7,1.3,1.1,2020-09-30,1925,A,66,6.0NRT,298.8,10.6,D
31.563,-88.29,318.1,1.4,1.2,2020-09-30,1925,A,75,6.0NRT,297,21.4,D
31.582,-88.561,349.4,1.3,1.2,2020-09-30,1925,A,95,6.0NRT,299.4,88.5,D
31.524,-89.251,311.9,1.2,1.1,2020-09-30,1925,A,66,6.0NRT,298.2,9.5,D
31.522,-89.264,307.2,1.2,1.1,2020-09-30,1925,A,53,6.0NRT,296.9,4.8,D
31.838,-86.4,308.5,1.9,1.3,2020-09-30,1925,A,62,6.0NRT,295.9,14.1,D
31.015,-95.215,333,1.2,1.1,2020-09-30,1925,A,85,6.0NRT,303.3,32.5,D
31.028,-95.193,352,1.1,1.1,2020-09-30,1925,A,96,6.0NRT,305.2,73.2,D
31.026,-95.205,341.5,1.1,1.1,2020-09-30,1925,A,91,6.0NRT,304.3,47.5,D
31.037,-95.195,361.1,1.1,1.1,2020-09-30,1925,A,100,6.0NRT,305.4,101.1,D
31.035,-95.207,349.9,1.1,1.1,2020-09-30,1925,A,95,6.0NRT,305.8,66.5,D
31.041,-95.233,361.7,1.2,1.1,2020-09-30,1925,A,100,6.0NRT,310.7,103.5,D
31.039,-95.245,322.9,1.2,1.1,2020-09-30,1925,A,58,6.0NRT,305.8,16.6,D
32.197,-89.836,352.5,1.2,1.1,2020-09-30,1925,A,97,6.0NRT,300.6,82.1,D
32.195,-89.849,315.3,1.2,1.1,2020-09-30,1925,A,70,6.0NRT,297.4,12.8,D
32.206,-89.838,312.3,1.2,1.1,2020-09-30,1925,A,64,6.0NRT,298.7,9.3,D
31.353,-96.723,314,1.4,1.2,2020-09-30,1925,A,54,6.0NRT,303.1,8.7,D
32.095,-92.046,329.7,1,1,2020-09-30,1925,A,84,6.0NRT,303.2,24.3,D
32.399,-89.755,315,1.2,1.1,2020-09-30,1925,A,69,6.0NRT,300.1,11.4,D
32.5,-89.344,322.4,1.3,1.1,2020-09-30,1925,A,79,6.0NRT,299.1,22.8,D
32.498,-89.357,319.4,1.3,1.1,2020-09-30,1925,A,76,6.0NRT,298.7,18.4,D
31.592,-96.179,318.1,1.3,1.1,2020-09-30,1925,A,68,6.0NRT,303.5,13.1,D
31.59,-96.192,346.8,1.3,1.1,2020-09-30,1925,A,93,6.0NRT,304,68.6,D
31.243,-99.164,324.8,1.9,1.4,2020-09-30,1925,A,72,6.0NRT,307.7,31,D
31.239,-99.183,339.7,1.9,1.4,2020-09-30,1925,A,88,6.0NRT,309.4,85.1,D
32.224,-93.965,332.5,1,1,2020-09-30,1925,A,86,6.0NRT,301.7,29.1,D
32.222,-93.976,344.8,1,1,2020-09-30,1925,A,93,6.0NRT,304.5,49.6,D
32.233,-93.967,339,1,1,2020-09-30,1925,A,90,6.0NRT,301.9,39.2,D
32.231,-93.978,325.1,1,1,2020-09-30,1925,A,80,6.0NRT,301,19.5,D
32.293,-94.761,314.6,1.1,1,2020-09-30,1925,A,64,6.0NRT,301.4,8.3,D
32.584,-93.029,328.8,1,1,2020-09-30,1925,A,83,6.0NRT,301.9,23.4,D
31.856,-98.418,315.6,1.7,1.3,2020-09-30,1925,A,39,6.0NRT,305.1,10.5,D
32.667,-94.8,314.4,1.1,1,2020-09-30,1925,A,65,6.0NRT,300.7,8.3,D
32.899,-94.321,361.5,1,1,2020-09-30,1925,A,100,6.0NRT,306.5,90.2,D
32.898,-94.332,329.2,1,1,2020-09-30,1925,A,83,6.0NRT,302.1,24.4,D
32.854,-94.727,328.4,1.1,1,2020-09-30,1925,A,72,6.0NRT,301.8,24,D
32.535,-96.751,321.5,1.3,1.1,2020-09-30,1925,A,71,6.0NRT,307.5,13.8,D
33.109,-93.912,315,1,1,2020-09-30,1925,A,68,6.0NRT,299,9.2,D
33.107,-93.922,312.2,1,1,2020-09-30,1925,A,62,6.0NRT,300.2,7.1,D
33.857,-90.854,310.7,1.1,1.1,2020-09-30,1925,A,59,6.0NRT,300.2,5.4,D
33.45,-94.165,319.9,1,1,2020-09-30,1925,A,74,6.0NRT,301.7,11.8,D
33.906,-91.429,321.2,1.1,1,2020-09-30,1925,A,76,6.0NRT,301.3,13.2,D
33.905,-91.441,331.9,1.1,1,2020-09-30,1925,A,86,6.0NRT,301.7,27.1,D
33.914,-91.443,315.6,1.1,1,2020-09-30,1925,A,59,6.0NRT,300.8,7.6,D
33.786,-93.77,312.3,1,1,2020-09-30,1925,A,24,6.0NRT,300.3,5.8,D
33.785,-93.781,316.2,1,1,2020-09-30,1925,A,55,6.0NRT,301.9,8.7,D
33.795,-93.772,313.3,1,1,2020-09-30,1925,A,48,6.0NRT,300.7,6.9,D
33.794,-93.782,320.6,1,1,2020-09-30,1925,A,76,6.0NRT,302.3,13,D
33.794,-94.513,318.4,1,1,2020-09-30,1925,A,72,6.0NRT,301.6,12.3,D
34.18,-92.419,324.3,1,1,2020-09-30,1925,A,80,6.0NRT,300.3,18.5,D
33.867,-94.582,317.9,1,1,2020-09-30,1925,A,72,6.0NRT,300.2,12.7,D
33.866,-94.593,334.4,1,1,2020-09-30,1925,A,87,6.0NRT,302.7,32.6,D
34.425,-90.783,315.4,1.1,1.1,2020-09-30,1925,A,0,6.0NRT,300.3,10.3,D
32.882,-100.289,322.4,2.1,1.4,2020-09-30,1925,A,63,6.0NRT,309.5,24.7,D
32.877,-100.311,326.1,2.1,1.4,2020-09-30,1925,A,71,6.0NRT,309.6,37.2,D
34.522,-92.41,309.5,1,1,2020-09-30,1925,A,56,6.0NRT,299.1,5.1,D
34.52,-92.421,308.8,1,1,2020-09-30,1925,A,53,6.0NRT,298,4.7,D
34.141,-97.485,315.2,1.3,1.1,2020-09-30,1925,A,51,6.0NRT,304.7,8.2,D
34.138,-97.49,318.9,1.3,1.1,2020-09-30,1925,A,65,6.0NRT,305,13.2,D
35.529,-90.303,367.2,1.2,1.1,2020-09-30,1925,A,100,6.0NRT,305.4,133.3,D
35.539,-90.305,319.5,1.2,1.1,2020-09-30,1925,A,48,6.0NRT,302.1,12.4,D
35.549,-90.306,319.1,1.2,1.1,2020-09-30,1925,A,37,6.0NRT,302.4,12.1,D
35.716,-90,328.2,1.3,1.1,2020-09-30,1925,A,83,6.0NRT,301.9,26.1,D
35.714,-90.014,333.9,1.3,1.1,2020-09-30,1925,A,87,6.0NRT,303.3,36.4,D
35.726,-90.001,333.7,1.3,1.1,2020-09-30,1925,A,87,6.0NRT,302.2,36.9,D
35.724,-90.015,339.2,1.3,1.1,2020-09-30,1925,A,90,6.0NRT,303.4,48.2,D
35.826,-90.276,316.9,1.2,1.1,2020-09-30,1925,A,45,6.0NRT,299.9,10.2,D
35.824,-90.29,329,1.2,1.1,2020-09-30,1925,A,83,6.0NRT,300.2,28.2,D
36.077,-90.394,325.6,1.2,1.1,2020-09-30,1925,A,80,6.0NRT,299,26.1,D
36.119,-91.093,308.9,1.1,1.1,2020-09-30,1925,A,48,6.0NRT,298.4,4.7,D
35.574,-96.238,320.1,1.1,1.1,2020-09-30,1925,A,71,6.0NRT,303.3,12.7,D
35.583,-96.241,315.1,1.1,1.1,2020-09-30,1925,A,55,6.0NRT,302.9,6.8,D
36.729,-89.357,360.2,1.4,1.2,2020-09-30,1925,A,100,6.0NRT,300.6,135.4,D
36.727,-89.372,414.6,1.4,1.2,2020-09-30,1925,A,100,6.0NRT,311.1,574.4,D
36.74,-89.358,338.7,1.4,1.2,2020-09-30,1925,A,90,6.0NRT,298.6,59.3,D
36.738,-89.374,377.1,1.4,1.2,2020-09-30,1925,A,100,6.0NRT,303.6,225.9,D
36.697,-90.206,310.2,1.3,1.1,2020-09-30,1925,A,56,6.0NRT,298.3,7.2,D
35.622,-97.985,331.5,1.3,1.1,2020-09-30,1925,A,81,6.0NRT,307.9,31,D
35.619,-97.999,318.7,1.3,1.1,2020-09-30,1925,A,55,6.0NRT,306,9.2,D
36.354,-93.615,319.4,1,1,2020-09-30,1925,A,72,6.0NRT,303.3,10.8,D
37.131,-92.701,330.8,1,1,2020-09-30,1925,A,84,6.0NRT,300.8,26.1,D
36.428,-97.572,322.4,1.2,1.1,2020-09-30,1925,A,70,6.0NRT,308.2,14,D
37.24,-95.442,311.5,1,1,2020-09-30,1925,A,48,6.0NRT,300.8,5.6,D
37.583,-93.245,318.3,1,1,2020-09-30,1925,A,72,6.0NRT,299.8,11.7,D
38.095,-91.587,308.8,1.1,1.1,2020-09-30,1925,A,55,6.0NRT,297.2,6.1,D
37.677,-95.426,318.5,1,1,2020-09-30,1925,A,70,6.0NRT,301.8,10.5,D
37.978,-94.393,309.4,1,1,2020-09-30,1925,A,44,6.0NRT,298.2,4.5,D
38.691,-90.141,312.4,1.4,1.2,2020-09-30,1925,A,57,6.0NRT,298.9,8.1,D
37.742,-97.384,315.6,1.2,1.1,2020-09-30,1925,A,52,6.0NRT,301.5,8.1,D
38.329,-94.132,319.8,1,1,2020-09-30,1925,A,75,6.0NRT,296.8,13.6,D
38.327,-94.143,336.1,1,1,2020-09-30,1925,A,88,6.0NRT,298,33.4,D
39.129,-89.388,308.9,1.5,1.2,2020-09-30,1925,A,60,6.0NRT,295.7,8.9,D
38.821,-96.17,320.1,1,1,2020-09-30,1925,A,75,6.0NRT,298.6,14.7,D
38.819,-96.182,317.2,1,1,2020-09-30,1925,A,71,6.0NRT,299,12,D
39.159,-96.792,311,1.1,1,2020-09-30,1925,A,60,6.0NRT,298.3,6.9,D
39.271,-96.897,311.5,1.1,1,2020-09-30,1925,A,55,6.0NRT,298.2,6.6,D
39.28,-96.9,310.8,1.1,1,2020-09-30,1925,A,51,6.0NRT,297.7,6,D
40.406,-99.136,323.6,1.2,1.1,2020-09-30,1925,A,79,6.0NRT,295.7,22.9,D
40.404,-99.15,383.1,1.2,1.1,2020-09-30,1925,A,100,6.0NRT,301.3,224.9,D
40.413,-99.153,324,1.2,1.1,2020-09-30,1925,A,79,6.0NRT,297.1,23.6,D
41.357,-95.233,313.1,1,1,2020-09-30,1925,A,35,6.0NRT,294.3,8.6,D
41.121,-97.29,323.4,1.1,1,2020-09-30,1925,A,80,6.0NRT,296.3,19.1,D
39.779,-105.924,310.7,3.1,1.7,2020-09-30,1925,A,56,6.0NRT,290.5,49.8,D
39.778,-105.932,309.5,3.1,1.7,2020-09-30,1925,A,48,6.0NRT,290.7,46.6,D
40.743,-105.606,312.9,2.8,1.6,2020-09-30,1925,A,51,6.0NRT,293.9,35.9,D
40.712,-105.735,310.9,2.8,1.6,2020-09-30,1925,A,31,6.0NRT,294.5,28,D
40.651,-106.813,312.9,3.3,1.7,2020-09-30,1925,A,62,6.0NRT,292.3,53.8,D
41.002,-106.358,320.9,3,1.7,2020-09-30,1925,A,51,6.0NRT,282.2,64.5,D
41.05,-106.224,313.5,3,1.6,2020-09-30,1925,A,34,6.0NRT,287.9,49,D
41.042,-106.259,400.4,3,1.6,2020-09-30,1925,A,100,6.0NRT,298.1,1240.5,D
41.033,-106.294,370.8,3,1.6,2020-09-30,1925,A,100,6.0NRT,290.7,560.5,D
41.025,-106.33,441.8,3,1.7,2020-09-30,1925,A,100,6.0NRT,307.2,2998.3,D
41.016,-106.364,386.5,3,1.7,2020-09-30,1925,A,100,6.0NRT,295.4,869.3,D
41.028,-106.261,337.5,3,1.6,2020-09-30,1925,A,89,6.0NRT,286,184.6,D
41.011,-106.331,341.2,3,1.7,2020-09-30,1925,A,86,6.0NRT,283.6,196.7,D
41.002,-106.366,323.6,3,1.7,2020-09-30,1925,A,57,6.0NRT,283,71.9,D
41.051,-106.232,360.3,3,1.6,2020-09-30,1925,A,100,6.0NRT,291.1,407.5,D
41.042,-106.267,401.5,3,1.6,2020-09-30,1925,A,100,6.0NRT,299.4,1267.3,D
41.034,-106.302,401.6,3,1.6,2020-09-30,1925,A,100,6.0NRT,293.6,1268.1,D
41.025,-106.337,478.2,3,1.7,2020-09-30,1925,A,100,6.0NRT,318.4,5682.9,D
41.016,-106.371,389.2,3,1.7,2020-09-30,1925,A,100,6.0NRT,297,930.3,D
41.065,-106.239,377.9,3,1.6,2020-09-30,1925,A,100,6.0NRT,294.7,681.1,D
41.056,-106.274,377.9,3,1.6,2020-09-30,1925,A,100,6.0NRT,299.2,675.3,D
41.048,-106.308,410,3,1.6,2020-09-30,1925,A,100,6.0NRT,302.7,1534.8,D
41.039,-106.343,501.3,3,1.7,2020-09-30,1925,A,100,6.0NRT,400.1,8092.4,D
41.03,-106.378,453.6,3,1.7,2020-09-30,1925,A,100,6.0NRT,324.2,3746.7,D
41.079,-106.245,327.1,3,1.6,2020-09-30,1925,A,81,6.0NRT,293.7,93,D
41.07,-106.281,360,3,1.6,2020-09-30,1925,A,100,6.0NRT,296.4,382.9,D
41.062,-106.314,351.3,3,1.6,2020-09-30,1925,A,96,6.0NRT,297.9,273.6,D
41.054,-106.347,350.2,3,1.7,2020-09-30,1925,A,95,6.0NRT,301.9,251.5,D
41.044,-106.384,409,3,1.7,2020-09-30,1925,A,100,6.0NRT,310,1505.3,D
41.036,-106.42,365.3,3,1.7,2020-09-30,1925,A,100,6.0NRT,306,464.9,D
41.059,-106.39,333,3,1.7,2020-09-30,1925,A,60,6.0NRT,301.6,113.4,D
41.05,-106.426,334.8,3,1.7,2020-09-30,1925,A,52,6.0NRT,302.6,130.9,D
41.073,-106.396,325.8,3,1.7,2020-09-30,1925,A,43,6.0NRT,299.9,75.8,D
41.106,-106.453,329.1,3,1.7,2020-09-30,1925,A,83,6.0NRT,297.9,106.6,D
41.12,-106.46,328.1,3,1.7,2020-09-30,1925,A,82,6.0NRT,298.5,100.7,D
41.143,-106.433,343.8,3,1.7,2020-09-30,1925,A,92,6.0NRT,296.4,217.6,D
41.134,-106.467,333.1,3,1.7,2020-09-30,1925,A,86,6.0NRT,296,130,D
41.157,-106.439,403,3,1.7,2020-09-30,1925,A,100,6.0NRT,304.1,1332.6,D
41.148,-106.475,389.4,3,1.7,2020-09-30,1925,A,100,6.0NRT,305,955.4,D
41.143,-106.44,359.4,3,1.7,2020-09-30,1925,A,99,6.0NRT,298.3,396.2,D
41.134,-106.474,327,3,1.7,2020-09-30,1925,A,81,6.0NRT,296.5,93.6,D
41.157,-106.446,410.2,3,1.7,2020-09-30,1925,A,100,6.0NRT,306.2,1573.7,D
41.148,-106.482,362.3,3,1.7,2020-09-30,1925,A,100,6.0NRT,303.1,433.2,D
41.194,-106.422,319.9,3,1.7,2020-09-30,1925,A,63,6.0NRT,295.8,65,D
41.185,-106.459,325.8,3,1.7,2020-09-30,1925,A,80,6.0NRT,300.1,93.5,D
41.208,-106.428,350.1,3,1.7,2020-09-30,1925,A,95,6.0NRT,297.6,289.7,D
41.199,-106.464,344.1,3,1.7,2020-09-30,1925,A,92,6.0NRT,299.7,230,D
43.972,-98.842,309.8,1.1,1,2020-09-30,1925,A,66,6.0NRT,292.6,8.5,D
43.97,-98.855,321.7,1.1,1,2020-09-30,1925,A,80,6.0NRT,294.8,20,D
20.95,-156.65,349.9,1,1,2020-09-30,2110,T,95,6.0NRT,299.3,54.4,D
20.949,-156.641,323.3,1,1,2020-09-30,2110,T,70,6.0NRT,296.5,14.6,D
19.219,-155.363,325.4,1.1,1.1,2020-09-30,2110,T,0,6.0NRT,303.8,15.8,D
25.17,-111.628,335.8,1.4,1.2,2020-09-30,2100,A,71,6.0NRT,312.6,20.4,D
25.169,-111.641,344.1,1.4,1.2,2020-09-30,2100,A,87,6.0NRT,315.4,41.6,D
25.213,-111.779,334.2,1.4,1.2,2020-09-30,2100,A,60,6.0NRT,313.7,13.5,D
27.994,-110.625,340,1.8,1.3,2020-09-30,2100,A,86,6.0NRT,315.2,48.8,D
30.389,-111.47,338,1.7,1.3,2020-09-30,2100,A,80,6.0NRT,320.2,36.7,D
